,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Total_Amount_Spent
1485,1976,Master,Single,70379.0,0,1,3,6,3,13,4,0,0,0,0,0,0,860
1486,1970,Master,Together,79419.0,0,0,1,4,6,4,2,0,0,0,0,0,0,1631
1487,1946,PhD,Together,64014.0,2,1,7,8,2,5,7,0,0,0,1,0,0,444
1488,1955,Graduation,Married,76998.0,0,1,2,11,8,8,6,0,0,1,0,0,0,1910
1489,1972,Master,Together,49854.0,1,0,5,6,2,5,6,0,0,0,0,0,0,380
1490,1971,PhD,Married,60585.0,1,1,10,7,4,9,5,0,0,0,0,0,1,736
1491,1950,PhD,Divorced,42873.0,1,1,4,6,1,4,8,0,0,0,0,0,0,269
1492,1988,Graduation,Together,87679.0,0,0,1,7,11,10,4,1,0,1,1,0,1,2524
1493,1978,Graduation,Together,57867.0,1,0,7,7,2,9,6,0,0,0,0,0,0,612
1494,1990,Graduation,Married,35765.0,1,0,2,2,0,4,6,0,0,0,0,0,0,75
1495,1959,Graduation,Married,65492.0,0,0,2,4,7,13,2,0,0,0,0,0,0,1045
1496,1977,Graduation,Divorced,32952.0,1,0,1,2,0,3,7,0,0,0,0,0,0,55
1497,1969,PhD,Together,53374.0,0,1,6,4,2,9,9,1,0,0,0,0,1,1064
1498,1959,Graduation,Together,71706.0,0,1,4,9,5,7,5,0,0,0,0,0,0,1443
1499,1988,Graduation,Married,68487.0,0,0,1,9,7,13,4,0,0,0,0,0,0,1366
1500,1975,Master,Together,53253.0,1,1,7,4,3,5,5,0,0,0,0,0,0,436
1501,1973,2n Cycle,Divorced,31163.0,1,0,1,1,0,3,6,0,0,0,0,0,0,38
1502,1977,Graduation,Married,42014.0,1,0,6,7,1,6,8,0,0,0,0,0,1,436
1503,1973,Master,Married,54108.0,1,1,13,8,2,9,8,0,0,0,0,0,0,747
1504,1955,PhD,Single,49667.0,0,0,2,5,10,5,8,1,0,0,0,0,1,1396
1505,1974,Master,Married,63206.0,0,0,1,4,3,6,2,0,0,1,0,0,0,928
1506,1972,Master,Married,57136.0,1,1,9,5,2,10,6,0,0,0,0,0,0,642
1507,1975,2n Cycle,Together,46772.0,0,1,6,11,8,5,8,1,0,0,0,0,0,1048
1508,1971,PhD,Married,78931.0,0,0,1,2,8,13,1,0,0,0,0,0,0,943
1509,1958,Graduation,Together,53977.0,0,1,5,5,5,12,5,0,0,0,0,0,0,907
1510,1988,Graduation,Married,84219.0,0,0,1,3,4,10,1,0,0,0,0,0,0,1198
1511,1975,Master,Single,46098.0,1,1,4,3,2,2,8,0,0,0,0,0,0,120
1512,1965,Graduation,Married,73538.0,0,1,3,10,4,9,7,0,0,0,0,0,0,1658
1513,1986,Graduation,Married,79529.0,0,0,1,4,8,9,2,0,0,0,0,0,0,1638
1514,1977,2n Cycle,Together,20981.0,0,0,1,3,1,2,8,0,0,0,0,0,1,73
1515,1980,Graduation,Single,51766.0,1,0,2,4,2,4,5,0,0,0,0,0,0,275
1516,1962,Graduation,Married,55759.0,0,1,5,10,3,8,8,0,0,0,0,0,0,854
1517,1978,Graduation,Married,33039.0,1,0,1,2,0,4,5,0,0,0,0,0,0,78
1518,1972,Master,Married,37787.0,1,0,1,3,0,3,8,0,0,0,0,0,0,106
1519,1970,Graduation,Single,27242.0,1,0,2,2,0,3,9,0,0,0,0,0,1,106
1520,1983,PhD,Single,87188.0,0,0,1,10,2,6,3,0,0,0,0,0,1,1923
1521,1971,Graduation,Together,69930.0,0,0,1,4,5,12,3,0,0,0,0,0,0,1662
1522,1976,Graduation,Single,37697.0,1,0,1,2,1,3,6,0,0,0,0,0,0,84
1523,1973,PhD,Married,37401.0,1,0,2,2,0,3,7,0,0,0,0,0,0,48
1524,1973,Graduation,Single,3502.0,1,0,0,0,0,0,14,0,0,0,0,0,0,5
1525,1976,Graduation,Married,58597.0,1,1,12,7,4,9,7,0,0,0,0,0,0,733
1526,1948,PhD,Widow,82032.0,0,0,0,4,6,7,1,0,0,0,0,0,0,1234
1527,1958,Graduation,Together,28087.0,1,1,3,2,2,2,7,0,0,0,0,0,0,112
1528,1987,PhD,Single,74004.0,0,0,1,4,6,4,3,0,0,1,1,0,1,1658
1529,1960,Graduation,Together,19740.0,0,1,2,1,1,3,5,0,0,0,0,0,0,55
1530,1975,2n Cycle,Married,57036.0,0,1,4,6,3,13,9,1,0,0,0,0,0,1513
1531,1958,2n Cycle,Together,53083.0,1,1,6,5,1,5,7,0,1,0,0,0,0,271
1532,1975,PhD,Married,69283.0,0,1,4,7,3,13,5,0,0,0,0,0,0,904
1533,1975,Master,Single,46098.0,1,1,4,3,2,2,8,0,0,0,0,0,1,120
1534,1988,2n Cycle,Married,23331.0,1,0,2,3,0,3,8,0,0,0,0,0,0,103
1535,1988,2n Cycle,Single,23331.0,1,0,6,5,1,5,9,0,0,0,0,0,0,269
1536,1989,Graduation,Single,9255.0,1,0,1,1,1,2,8,0,0,0,0,0,0,22
1537,1959,PhD,Widow,67786.0,0,0,1,3,6,6,1,0,0,0,0,0,1,1156
1538,1971,PhD,Married,71969.0,0,1,3,3,4,9,8,0,1,0,0,0,0,1086
1539,1967,Master,Single,59235.0,1,0,3,11,2,12,7,0,0,0,0,0,0,1128
1540,1989,Graduation,Together,31928.0,1,0,2,3,0,4,7,0,0,0,0,0,0,72
1541,1961,Master,Together,74881.0,1,1,4,9,2,12,5,0,0,0,0,0,0,964
1542,1978,Graduation,Married,65819.0,0,0,1,5,4,10,3,0,0,0,0,0,0,1383
1543,1953,PhD,Single,51411.0,1,2,1,0,0,3,5,0,0,0,0,0,0,18
1544,1964,Graduation,Divorced,51983.0,0,1,3,9,2,10,7,0,0,0,0,0,0,793
1545,1986,Master,Together,42386.0,1,0,1,3,0,3,8,0,0,0,0,0,0,100
1546,1987,2n Cycle,Married,30390.0,0,0,1,2,0,3,6,0,0,0,0,0,0,80
1547,1963,Graduation,Single,30983.0,0,0,1,4,0,3,8,0,0,0,0,0,1,167
1548,1957,Graduation,Widow,66033.0,0,1,2,8,3,7,7,0,0,0,0,0,0,677
1549,1975,2n Cycle,Married,37284.0,1,1,1,0,0,3,6,0,0,0,0,0,0,23
1550,1951,Master,Divorced,57530.0,0,1,1,1,1,4,1,0,0,0,0,0,0,92
1551,1965,2n Cycle,Married,76800.0,0,0,1,4,4,7,1,0,0,0,0,0,0,641
1552,1956,Graduation,Married,63943.0,0,1,1,6,4,6,5,0,0,0,0,0,0,1106
1553,1962,Graduation,Together,76081.0,0,0,1,4,5,4,2,0,0,0,1,0,0,1033
1554,1974,Graduation,Married,67445.0,0,1,5,9,6,12,6,0,0,0,0,0,0,1174
1555,1967,Master,Married,37054.0,1,1,2,1,0,3,7,0,0,0,0,0,0,25
1556,1962,Master,Together,47175.0,1,1,7,4,2,4,8,1,0,0,0,0,1,240
1557,1976,Graduation,Divorced,31859.0,1,0,1,1,0,2,7,0,0,0,0,0,0,20
1558,1961,Graduation,Divorced,27215.0,2,1,4,2,1,4,6,0,0,0,0,0,0,102
1559,1976,PhD,Divorced,70179.0,0,1,3,7,3,13,5,0,0,0,0,0,0,1034
1560,1983,Graduation,Married,39922.0,1,0,2,3,0,4,8,0,0,0,0,0,0,156
1561,1976,Master,Married,49681.0,0,2,6,7,1,7,7,0,0,0,0,0,0,458
1562,1988,Graduation,Married,24645.0,1,0,1,1,0,2,8,0,0,0,0,0,0,17
1563,1954,Graduation,Divorced,79865.0,0,1,1,5,10,5,1,0,0,0,0,0,0,792
1564,1985,Graduation,Married,44322.0,1,0,2,3,0,3,8,0,0,0,0,0,0,92
1565,1952,Graduation,Single,47958.0,0,1,2,6,3,5,5,0,0,0,0,0,0,407
1566,1964,Master,Single,63972.0,0,1,4,5,4,10,4,0,1,0,0,0,0,1269
1567,1954,Graduation,Together,75315.0,0,1,2,5,4,12,2,0,0,0,0,0,0,841
1568,1950,PhD,Married,55517.0,1,1,5,11,1,6,9,0,0,0,0,0,1,633
1569,1957,PhD,Married,75283.0,1,2,11,6,3,5,4,0,0,0,0,0,0,1019
1570,1946,PhD,Single,82800.0,0,0,1,7,6,12,3,0,0,1,1,0,1,1315
1571,1954,Graduation,Married,38998.0,1,1,3,2,0,3,8,0,0,0,0,0,0,54
1572,1991,Master,Single,90638.0,0,0,1,3,4,10,1,0,0,1,0,0,1,2525
1573,1986,Master,Married,27161.0,1,0,1,1,0,3,7,0,0,0,0,0,0,52
1574,1977,Graduation,Married,42014.0,1,0,6,7,1,6,8,0,0,0,0,0,1,436
1575,1960,PhD,Together,38201.0,0,1,4,5,1,5,8,0,0,0,0,0,0,268
1576,1982,Graduation,Together,45203.0,2,0,1,3,1,3,6,0,0,0,0,0,1,147
1577,1947,PhD,Together,81574.0,0,0,1,4,5,8,1,0,1,1,0,0,0,1798
1578,1992,Graduation,Married,34935.0,0,0,1,2,1,4,7,0,0,0,0,0,0,137
1579,1976,Master,Single,60482.0,0,1,1,7,2,7,7,0,0,0,0,0,0,507
1580,1956,Graduation,Together,34633.0,2,1,1,1,0,2,6,0,0,0,0,0,0,15
1581,1947,Master,Together,78093.0,0,0,1,4,7,5,1,0,0,0,0,0,0,1105
1582,1950,Graduation,Divorced,82460.0,0,0,1,5,3,6,1,0,0,0,0,0,0,974
1583,1966,Master,Together,45903.0,0,1,2,2,1,3,4,0,0,0,0,0,0,66
1584,1987,Graduation,Divorced,81361.0,0,0,1,3,10,13,1,0,0,0,0,0,1,778
1585,1973,PhD,Divorced,35860.0,1,1,2,1,1,2,5,1,0,0,0,0,1,49
1586,1952,Master,Together,40442.0,1,1,4,3,1,4,7,0,0,0,0,0,1,169
1587,1965,Graduation,Married,61482.0,0,0,1,3,2,6,2,0,0,0,0,0,0,299
1588,1980,Graduation,Married,34968.0,1,0,7,3,2,5,7,0,0,0,0,0,0,221
1589,1987,Graduation,Married,75794.0,0,0,1,7,5,12,3,0,0,0,1,0,0,1682
1590,1962,PhD,Together,31497.0,0,1,2,3,1,4,8,0,0,0,0,0,0,155
1591,1955,Graduation,Married,74268.0,0,0,1,4,3,5,2,0,0,0,0,0,0,892
1592,1988,Basic,Together,13724.0,1,0,1,2,0,2,9,1,0,0,0,0,0,58
1593,1965,Master,Together,45143.0,0,1,3,6,1,5,7,0,0,0,0,0,0,311
1594,1967,PhD,Single,52569.0,0,1,1,2,0,4,3,0,0,0,0,0,0,95
1595,1973,PhD,Single,48432.0,0,1,5,7,1,6,8,0,0,0,0,0,1,424
1596,1960,Master,Together,17144.0,1,1,5,3,0,4,7,0,0,0,0,0,0,47
1597,1984,Graduation,Single,36108.0,1,0,3,7,1,4,9,1,0,0,0,0,0,339
1598,1971,Graduation,Married,76445.0,1,0,1,2,5,13,6,0,0,0,0,0,0,1410
1599,1975,PhD,Married,36663.0,1,0,1,1,1,3,2,0,0,0,0,0,0,35
1600,1965,Master,Married,53843.0,0,1,4,8,5,3,7,0,0,0,0,0,0,562
1601,1956,Master,Married,90226.0,0,0,1,4,7,12,2,0,0,0,1,0,0,2352
1602,1955,Master,Divorced,70638.0,0,0,1,4,5,10,3,0,1,0,0,0,0,1334
1603,1960,Graduation,Together,44512.0,1,1,2,1,0,3,4,0,0,0,0,0,0,32
1604,1961,Graduation,Married,27116.0,1,1,2,2,0,3,7,0,0,0,0,0,0,41
1605,1963,PhD,Married,54072.0,1,1,1,2,0,2,8,0,0,0,0,0,0,39
1606,1977,Graduation,Married,71855.0,0,1,4,5,5,11,3,0,0,0,0,0,0,1141
1607,1990,2n Cycle,Single,51250.0,1,0,5,10,5,4,9,1,0,0,0,0,0,710
1608,1973,Master,Married,60432.0,0,1,5,7,2,5,6,0,0,0,0,0,0,401
1609,1964,PhD,Married,65526.0,0,1,1,4,4,8,2,0,0,0,0,0,0,506
1610,1988,Graduation,Single,68655.0,0,0,1,4,5,11,3,0,0,0,0,0,0,1538
1611,1978,2n Cycle,Married,12393.0,0,0,1,2,0,3,9,0,0,0,0,0,0,57
1612,1990,Graduation,Single,64509.0,0,0,1,6,3,9,4,1,0,0,0,0,1,1722
1613,1975,Graduation,Single,33955.0,1,0,4,5,1,5,8,0,0,0,0,0,0,270
1614,1977,Graduation,Married,31353.0,1,1,2,1,1,2,8,0,0,0,0,0,1,31
1615,1984,Graduation,Married,55434.0,1,0,3,5,3,13,4,0,0,0,0,0,0,882
1616,1983,Graduation,Together,28359.0,1,0,1,1,0,2,7,0,0,0,0,0,0,16
1617,1987,Graduation,Single,57100.0,1,0,2,3,2,7,3,0,0,0,0,0,0,311
1618,1965,Graduation,Married,69139.0,0,1,1,4,1,5,4,0,0,0,0,0,0,227
1619,1956,Master,Married,52973.0,0,1,7,9,6,9,8,0,0,0,0,0,0,1152
1620,1965,PhD,Together,51717.0,0,1,1,3,0,4,7,0,1,0,0,0,0,122
1621,1971,Graduation,Married,18793.0,1,0,3,2,0,4,8,0,0,0,0,0,0,77
1622,1982,2n Cycle,Together,66664.0,0,0,1,5,7,6,3,0,0,0,0,0,0,1289
1623,1959,Graduation,Single,50664.0,1,1,9,8,1,6,9,0,0,0,0,0,0,561
1624,1963,Graduation,Together,54414.0,1,1,4,3,1,5,4,0,0,0,0,0,0,211
1625,1952,PhD,Married,54549.0,0,1,2,5,1,4,7,0,0,0,0,0,0,233
1626,1971,PhD,Widow,47111.0,0,1,6,3,2,10,9,0,0,0,0,0,0,1092
1627,1963,PhD,Divorced,41003.0,0,0,1,6,2,8,6,0,0,0,0,0,0,601
1628,1982,Graduation,Together,19444.0,1,0,3,4,1,2,7,0,0,0,0,0,1,54
1629,1976,2n Cycle,Together,36301.0,1,0,1,3,0,3,7,0,0,0,0,0,0,78
1630,1947,PhD,Together,73059.0,0,1,1,9,3,13,4,0,0,0,0,0,0,1095
1631,1969,PhD,Together,42731.0,1,0,3,4,1,5,5,0,0,0,0,0,0,244
1632,1959,PhD,Married,52854.0,1,1,2,2,1,4,5,0,0,0,0,0,0,116
1633,1978,Graduation,Together,22775.0,1,0,1,1,0,2,8,0,0,0,0,0,0,15
1634,1948,PhD,Together,46681.0,0,2,2,4,6,4,5,0,0,0,0,0,0,425
1635,1955,PhD,Married,59821.0,0,1,6,11,2,7,8,0,0,0,0,0,0,734
1636,1954,Graduation,Divorced,50002.0,0,1,2,8,2,7,7,0,0,0,0,0,0,638
1637,1945,Graduation,Married,69755.0,0,0,1,3,6,12,1,0,0,0,0,0,0,894
1638,1969,Graduation,Married,44078.0,1,1,2,2,0,3,5,0,0,0,0,0,0,41
1639,1976,Master,Together,30560.0,1,0,1,1,0,3,7,0,0,0,0,0,0,31
1640,1969,Master,Together,35924.0,1,1,1,1,0,3,5,0,0,0,0,0,0,34
1641,1964,PhD,Divorced,64140.0,0,2,5,2,5,6,5,1,0,1,0,1,1,1750
1642,1981,Graduation,Together,56386.0,1,1,8,9,1,7,9,0,0,0,0,0,0,612
1643,1979,Basic,Together,24594.0,1,0,1,1,0,3,5,0,0,0,0,0,0,29
1644,1981,2n Cycle,Together,75774.0,1,0,1,7,5,8,4,0,0,0,0,0,0,823
1645,1960,Master,Divorced,39228.0,0,0,1,0,0,3,4,0,0,0,0,0,0,20
1646,1974,Master,Married,58494.0,0,1,2,6,2,6,6,0,0,0,0,0,0,396
1647,1981,Graduation,Single,58684.0,0,0,1,5,3,12,2,0,1,0,0,0,0,813
1648,1967,Graduation,Divorced,57136.0,0,0,1,7,5,7,6,0,0,0,0,0,1,1179
1649,1950,PhD,Widow,56551.0,1,1,3,2,1,4,4,0,0,0,0,0,0,138
1650,1982,Graduation,Married,22448.0,1,0,3,2,1,3,3,0,0,0,0,0,0,55
1651,1961,Graduation,Single,82014.0,0,0,1,3,6,12,6,0,0,0,0,0,1,1511
1652,1963,Graduation,Widow,34213.0,1,1,3,3,1,2,9,0,0,0,0,0,1,117
1653,1977,Graduation,Together,157146.0,0,0,0,0,28,0,1,0,0,0,0,0,0,1730
1654,1947,PhD,Widow,25358.0,0,1,2,1,0,3,6,0,0,0,0,0,0,32
1655,1978,Master,Single,35544.0,1,0,1,2,0,3,7,0,0,0,0,0,0,67
1656,1954,Master,Together,36634.0,0,1,3,5,2,5,7,0,0,0,0,0,0,335
1657,1954,PhD,Married,62670.0,0,1,1,5,3,13,3,0,0,0,0,0,0,825
1658,1972,2n Cycle,Together,50334.0,0,1,6,7,4,6,6,0,0,0,0,0,0,694
1659,1981,Graduation,Single,72066.0,0,0,1,4,6,6,2,0,0,1,1,0,1,1792
1660,1958,PhD,Single,50729.0,1,1,9,6,2,7,6,0,0,0,0,0,0,496
1661,1968,Graduation,Together,34916.0,2,0,4,5,1,3,9,0,0,0,0,0,0,231
1662,1976,Graduation,Divorced,64892.0,0,1,2,6,4,12,4,0,0,0,0,0,0,902
1663,1966,Graduation,Single,43602.0,1,1,3,3,1,2,6,0,0,0,0,0,0,68
1664,1989,PhD,Single,33996.0,0,0,1,1,1,3,4,0,0,0,0,0,0,71
1665,1985,2n Cycle,Single,41473.0,1,0,1,2,0,3,7,0,0,0,0,0,0,76
1666,1967,PhD,Married,63246.0,0,2,1,6,3,12,4,0,0,0,0,0,0,772
1667,1959,PhD,Married,36732.0,1,1,3,1,1,4,2,0,0,0,0,0,0,47
1668,1970,PhD,Married,69084.0,1,0,2,7,3,13,8,0,0,0,0,0,0,1586
1669,1967,PhD,Married,77766.0,0,1,2,11,10,11,6,1,0,0,0,0,1,1529
1670,1985,PhD,Single,37929.0,0,0,2,4,2,5,7,0,1,0,1,0,1,265
1671,1951,Graduation,Together,86610.0,0,0,1,5,6,6,2,0,0,0,0,0,0,1603
1672,1986,Master,Married,80141.0,0,0,1,7,4,10,6,0,0,1,0,0,1,2091
1673,1955,2n Cycle,Married,72635.0,0,0,1,6,8,6,3,0,0,0,1,0,0,981
1674,1970,Graduation,Married,69016.0,0,1,4,8,9,13,5,0,0,0,0,0,0,1533
1675,1991,2n Cycle,Together,20193.0,0,0,1,1,1,4,4,0,0,0,0,0,0,82
1676,1975,Graduation,Married,27573.0,1,0,4,5,1,4,8,0,0,0,0,0,0,244
1677,1979,Basic,Single,15862.0,1,0,1,1,0,3,8,0,0,0,0,0,0,36
1678,1976,PhD,Married,49544.0,1,0,2,5,1,8,7,0,0,0,0,0,0,404
1679,1980,Graduation,Married,33228.0,1,0,1,2,0,3,7,0,0,0,0,0,0,71
1680,1978,Graduation,Together,70440.0,0,0,1,5,10,7,3,0,0,0,1,0,0,1572
1681,1971,Graduation,Together,38232.0,1,1,4,3,1,3,5,0,0,0,0,0,0,122
1682,1955,PhD,Married,22554.0,1,1,4,2,0,4,5,0,0,0,0,0,0,41
1683,1983,PhD,Married,23536.0,1,0,1,0,0,3,3,0,0,0,0,0,0,10
1684,1952,Graduation,Married,49413.0,0,1,2,4,2,5,5,0,0,0,0,0,0,304
1685,1969,Graduation,Married,42231.0,1,1,1,1,0,3,5,0,0,0,0,0,0,37
1686,1980,Master,Divorced,78789.0,0,0,1,4,6,5,2,0,0,0,0,0,1,1754
1687,1968,Graduation,Together,56534.0,0,1,4,10,4,7,8,0,1,0,0,1,1,815
1688,1971,Graduation,Single,58350.0,0,1,4,8,3,12,6,0,0,0,0,0,0,1001
1689,1989,Graduation,Single,81217.0,0,0,1,3,7,11,1,0,0,0,0,0,0,1157
1690,1951,Graduation,Single,49090.0,0,1,3,7,2,9,7,0,0,0,0,0,0,688
1691,1987,Master,Divorced,61787.0,0,0,1,8,4,6,5,0,0,0,0,0,0,1319
1692,1985,PhD,Married,18169.0,1,0,1,1,0,2,8,0,0,0,0,0,0,21
1693,1981,2n Cycle,Single,24336.0,1,0,1,1,0,2,7,0,0,0,0,0,0,31
1694,1990,Graduation,Married,18222.0,0,0,1,2,0,3,8,0,0,0,0,0,0,67
1695,1952,Graduation,Divorced,62335.0,0,1,2,3,3,13,2,0,0,0,0,0,0,708
1696,1971,2n Cycle,Together,42033.0,1,1,1,1,0,2,7,0,0,0,0,0,0,25
1697,1983,PhD,Married,86580.0,0,0,0,4,2,5,1,0,0,1,0,0,0,746
1698,1957,PhD,Divorced,41437.0,1,1,1,1,0,3,7,0,0,0,0,0,0,32
1699,1951,Master,Widow,73705.0,0,2,2,9,6,8,5,0,0,0,0,0,0,1695
1700,1976,Graduation,Married,61064.0,0,1,5,8,4,11,6,0,0,0,0,0,0,1080
1701,1955,Master,Married,38452.0,1,1,3,3,0,3,7,0,0,0,0,0,0,72
1702,1989,Graduation,Single,18358.0,1,0,3,3,0,4,7,0,0,0,0,0,0,57
1703,1973,PhD,Together,55012.0,0,1,6,8,2,9,5,0,0,0,0,0,0,660
1704,1973,Basic,Together,9722.0,1,0,4,3,1,3,8,0,0,0,0,0,1,103
1705,1984,PhD,Married,38175.0,1,0,3,3,1,4,7,0,0,0,0,0,0,153
1706,1956,Master,Together,58656.0,0,1,4,7,8,13,6,0,0,1,0,0,0,1220
1707,1965,Graduation,Together,52117.0,0,1,2,5,2,4,7,0,0,0,0,0,0,279
1708,1978,Graduation,Married,64813.0,1,0,1,7,2,10,5,0,0,0,0,0,0,745
1709,1973,PhD,Married,54222.0,0,1,1,3,3,5,3,0,0,0,0,0,0,264
1710,1986,Graduation,Married,83512.0,0,0,1,4,7,10,1,1,0,1,1,1,1,2157
1711,1959,Master,Married,77520.0,0,1,1,8,7,7,4,1,0,1,1,0,1,1526
1712,1978,Graduation,Together,41154.0,0,1,1,1,0,4,5,0,0,0,0,0,0,69
1713,1966,Graduation,Married,80398.0,0,0,1,5,8,12,3,0,0,1,0,0,0,1597
1714,1992,Basic,Single,18746.0,1,0,2,3,0,3,6,0,0,0,0,0,0,64
1715,1984,Graduation,Together,35196.0,1,0,6,6,1,5,8,0,0,0,0,0,0,497
1716,1956,Graduation,Single,60230.0,0,1,2,6,3,6,5,0,0,0,0,0,0,1067
1717,1977,Graduation,Married,22108.0,1,1,2,2,0,3,7,0,0,0,0,0,0,31
1718,1974,Graduation,Together,44392.0,1,1,5,4,1,4,7,0,0,0,0,0,0,211
1719,1976,PhD,Married,55424.0,0,1,4,7,5,9,6,1,0,0,0,0,1,877
1720,1979,Graduation,Married,17688.0,1,0,1,1,0,2,8,0,0,0,0,0,0,11
1721,1983,PhD,Married,92491.0,0,0,1,7,5,12,3,0,1,1,1,0,1,2034
1722,1991,Graduation,Single,90273.0,0,0,1,5,6,7,2,0,1,1,1,0,1,1991
1723,1962,PhD,Widow,82571.0,0,0,0,6,5,13,2,0,0,1,0,0,0,1686
1724,1982,PhD,Single,38513.0,1,0,5,6,1,5,8,0,0,0,0,0,1,324
1725,1979,Master,Single,16653.0,1,0,3,2,1,3,6,0,0,0,0,0,1,69
1726,1955,Graduation,Together,42586.0,1,1,5,4,1,6,8,0,0,0,0,0,1,252
1727,1965,Basic,Single,23529.0,0,1,1,1,1,2,6,0,0,0,0,0,0,54
1728,1961,Master,Together,74881.0,1,1,4,9,2,12,5,0,0,0,0,0,0,964
1729,1951,Graduation,Married,71107.0,0,1,2,7,6,13,4,0,0,0,0,0,0,1327
1730,1964,PhD,Together,46910.0,1,1,2,2,0,3,6,0,0,0,0,0,0,68
1731,1959,Graduation,Married,18690.0,0,0,1,1,1,2,8,0,0,0,0,0,0,60
1732,1955,Graduation,Divorced,37244.0,1,1,1,1,1,2,7,1,0,0,0,0,0,55
1733,1966,Graduation,Together,82427.0,0,0,1,3,5,12,1,0,0,1,0,0,0,1456
1734,1958,2n Cycle,Single,75342.0,0,1,1,5,2,10,4,0,0,0,0,0,0,563
1735,1954,Graduation,Divorced,70044.0,0,1,4,7,10,5,5,0,0,0,0,0,0,1504
1736,1967,Graduation,Single,79146.0,1,1,2,8,1,8,6,0,0,0,0,0,0,564
1737,1963,Graduation,Married,77437.0,0,0,1,4,5,13,1,0,0,1,0,0,0,1125
1738,1959,Graduation,Married,54984.0,0,1,4,6,1,6,7,0,0,0,1,0,0,358
1739,1971,PhD,Married,42403.0,1,0,1,1,0,3,8,0,0,0,0,0,0,42
1740,1964,Graduation,Together,55761.0,0,1,2,4,1,3,6,0,1,0,0,0,0,184
1741,1983,Graduation,Together,37292.0,1,0,5,6,3,5,8,0,0,0,0,0,0,460
1742,1945,PhD,Single,45576.0,0,0,1,3,1,3,8,0,0,0,0,0,1,145
1743,1947,Graduation,Together,70321.0,0,0,1,6,5,13,4,0,0,0,0,0,1,1376
1744,1969,PhD,Divorced,58086.0,0,1,2,11,3,7,8,0,0,0,0,0,0,792
1745,1952,Graduation,Married,81795.0,0,0,1,4,11,7,2,0,0,0,0,0,0,1382
1746,1947,Basic,Together,28389.0,0,0,1,1,0,2,7,0,0,0,0,0,0,28
1747,1946,Master,Married,66835.0,0,0,1,6,4,13,2,0,0,0,0,0,0,1033
1748,1969,Graduation,Divorced,69901.0,0,1,3,7,3,10,5,0,0,0,0,0,0,882
1749,1949,PhD,Married,80360.0,0,0,2,4,4,5,2,0,1,1,1,0,0,2231
1750,1961,PhD,Together,63342.0,0,1,3,8,3,5,6,0,1,0,0,0,1,1101
1751,1974,Graduation,Married,44989.0,0,1,5,5,1,5,6,0,0,0,0,0,0,369
1752,1980,2n Cycle,Single,31859.0,1,0,1,1,0,3,7,0,0,0,0,0,0,48
1753,1949,PhD,Widow,51569.0,0,1,4,7,1,7,8,0,1,0,0,0,1,467
1754,1971,Graduation,Widow,30372.0,1,1,3,2,0,3,7,0,0,0,0,0,0,44
1755,1979,Basic,Single,16014.0,1,1,4,1,1,4,3,0,0,0,0,0,0,38
1756,1968,Graduation,Married,41120.0,1,1,3,2,1,3,6,0,0,0,0,0,0,81
1757,1971,Master,Single,39763.0,1,0,2,5,1,2,9,0,0,0,0,0,1,167
1758,1955,PhD,Married,38725.0,1,1,2,1,0,4,4,0,0,0,0,0,0,45
1759,1972,Graduation,Married,77981.0,1,0,3,7,4,7,5,0,0,0,0,0,0,664
1760,1964,2n Cycle,Married,62905.0,0,1,3,7,2,8,4,0,0,0,0,0,0,622
1761,1979,2n Cycle,Divorced,13533.0,1,0,2,2,0,3,7,0,0,0,0,0,0,48
1762,1975,Graduation,Together,59481.0,0,1,2,3,3,8,2,0,0,0,0,0,0,461
1763,1977,Graduation,Married,72117.0,0,1,1,9,7,9,5,0,0,0,0,0,0,1073
1764,1986,2n Cycle,Married,21955.0,1,0,2,2,1,3,6,0,0,0,0,0,0,55
1765,1956,Graduation,Married,67131.0,0,1,3,9,2,12,6,0,0,0,0,0,0,976
1766,1980,PhD,Single,36802.0,1,0,1,1,0,3,5,0,0,0,0,0,0,20
1767,1982,Graduation,Together,71853.0,0,0,1,2,8,6,1,0,0,0,0,0,0,1149
1768,1961,Basic,Married,28249.0,0,0,1,2,0,3,6,0,0,0,0,0,0,43
1769,1975,Master,Married,47808.0,0,1,2,3,2,3,7,1,0,0,0,0,0,224
1770,1974,PhD,Divorced,25509.0,1,0,3,3,0,3,9,0,0,0,0,0,1,101
1771,1946,PhD,Married,51012.0,0,0,1,4,1,4,6,0,0,0,0,0,0,209
1772,1985,Graduation,Single,70596.0,0,0,1,3,5,12,2,0,0,0,0,0,0,968
1773,1952,PhD,Together,85431.0,0,0,1,2,7,7,0,0,0,0,0,0,0,1165
1774,1967,Graduation,Married,42664.0,0,1,1,1,0,3,6,0,0,0,0,0,0,24
1775,1955,Graduation,Together,42586.0,1,1,5,4,1,6,8,0,0,0,0,0,1,252
1776,1985,Graduation,Single,29760.0,1,0,4,3,1,4,8,0,0,0,0,0,0,165
1777,1977,PhD,Married,28973.0,0,0,2,5,1,5,8,0,0,0,0,0,0,269
1778,1973,PhD,Together,39435.0,1,0,1,3,1,2,7,0,0,0,0,0,0,102
